temperature, rainfall, humudity, yeild_apples
71.00 25.00 23.00 190.00
87.00 79.00 65.00 440.00
68.00 34.00 55.00 301.00
99.00 37.00 23.00 242.00
66.00 89.00 61.00 427.00
100.00 35.00 88.00 434.00
50.00 50.00 53.00 309.00
68.00 42.00 44.00 284.00
58.00 76.00 86.00 468.00
49.00 29.00 80.00 347.00
55.00 35.00 95.00 410.00
81.00 82.00 43.00 374.00
25.00 95.00 78.00 449.00
60.00 42.00 53.00 303.00
32.00 100.00 82.00 478.00
55.00 88.00 76.00 459.00
86.00 61.00 27.00 289.00
41.00 92.00 24.00 297.00
41.00 28.00 58.00 271.00
34.00 63.00 31.00 253.00
57.00 28.00 44.00 245.00
80.00 75.00 82.00 476.00
74.00 59.00 59.00 369.00
42.00 71.00 92.00 460.00
28.00 94.00 42.00 342.00
68.00 55.00 36.00 286.00
22.00 50.00 48.00 266.00
20.00 53.00 99.00 423.00
99.00 26.00 68.00 355.00
78.00 99.00 57.00 447.00
42.00 34.00 50.00 260.00
37.00 96.00 59.00 406.00
73.00 95.00 78.00 497.00
72.00 71.00 65.00 409.00
33.00 87.00 85.00 462.00
97.00 99.00 97.00 586.00
58.00 66.00 82.00 436.00
55.00 67.00 28.00 273.00
34.00 32.00 41.00 221.00
61.00 21.00 83.00 352.00
23.00 28.00 85.00 334.00
46.00 47.00 68.00 344.00
68.00 99.00 54.00 428.00
24.00 56.00 48.00 280.00
51.00 28.00 67.00 308.00
37.00 100.00 49.00 384.00
27.00 79.00 40.00 305.00
68.00 42.00 52.00 308.00
51.00 31.00 21.00 176.00
65.00 87.00 20.00 299.00
82.00 70.00 43.00 351.00
29.00 44.00 64.00 309.00
82.00 47.00 51.00 329.00
53.00 33.00 58.00 293.00
42.00 29.00 78.00 334.00
80.00 22.00 88.00 388.00
32.00 24.00 80.00 320.00
21.00 45.00 95.00 396.00
83.00 74.00 59.00 408.00
24.00 71.00 23.00 235.00
57.00 68.00 56.00 361.00
56.00 85.00 70.00 436.00
53.00 74.00 35.00 306.00
86.00 81.00 77.00 479.00
59.00 92.00 24.00 315.00
90.00 100.00 73.00 509.00
60.00 67.00 47.00 335.00
52.00 37.00 47.00 267.00
28.00 48.00 70.00 334.00
99.00 45.00 66.00 387.00
53.00 88.00 98.00 523.00
73.00 94.00 53.00 420.00
89.00 68.00 100.00 525.00
68.00 35.00 86.00 396.00
29.00 46.00 37.00 232.00
75.00 22.00 59.00 296.00
29.00 75.00 34.00 281.00
63.00 66.00 54.00 357.00
62.00 94.00 85.00 505.00
63.00 40.00 63.00 332.00
31.00 54.00 41.00 262.00
83.00 56.00 20.00 255.00
62.00 45.00 65.00 347.00
47.00 40.00 77.00 358.00
23.00 85.00 24.00 265.00
95.00 40.00 75.00 400.00
25.00 92.00 34.00 311.00
44.00 60.00 76.00 392.00
50.00 51.00 78.00 386.00
66.00 97.00 33.00 359.00
62.00 63.00 78.00 422.00
79.00 39.00 41.00 280.00
42.00 25.00 100.00 392.00
52.00 86.00 48.00 368.00
88.00 55.00 32.00 294.00
63.00 90.00 44.00 375.00
99.00 47.00 86.00 451.00
48.00 79.00 87.00 467.00
100.00 64.00 66.00 426.00
49.00 94.00 60.00 417.00
78.00 64.00 69.00 413.00
79.00 87.00 66.00 451.00
77.00 20.00 35.00 222.00
96.00 50.00 29.00 283.00
35.00 38.00 49.00 258.00
34.00 91.00 27.00 297.00
95.00 32.00 21.00 222.00
98.00 53.00 50.00 354.00
38.00 97.00 76.00 460.00
38.00 43.00 58.00 298.00
90.00 96.00 66.00 480.00
58.00 91.00 97.00 531.00
74.00 42.00 52.00 314.00
61.00 70.00 33.00 300.00
68.00 44.00 78.00 390.00
65.00 46.00 26.00 235.00
56.00 80.00 91.00 489.00
70.00 86.00 47.00 383.00
21.00 83.00 36.00 295.00
80.00 25.00 95.00 415.00
32.00 44.00 99.00 417.00
61.00 41.00 81.00 386.00
70.00 54.00 53.00 337.00
88.00 100.00 84.00 540.00
49.00 60.00 69.00 376.00
28.00 37.00 25.00 177.00
64.00 23.00 97.00 401.00
41.00 73.00 41.00 310.00
50.00 66.00 47.00 323.00
93.00 57.00 55.00 372.00
37.00 89.00 62.00 401.00
87.00 63.00 22.00 279.00
68.00 22.00 63.00 301.00
71.00 76.00 88.00 487.00
40.00 68.00 33.00 275.00
94.00 73.00 41.00 363.00
44.00 54.00 76.00 380.00
69.00 74.00 69.00 424.00
28.00 68.00 78.00 398.00
69.00 96.00 90.00 531.00
34.00 80.00 40.00 314.00
76.00 26.00 100.00 428.00
20.00 64.00 68.00 352.00
59.00 88.00 61.00 418.00
49.00 28.00 70.00 315.00
35.00 76.00 90.00 457.00
50.00 87.00 46.00 362.00
37.00 85.00 34.00 309.00
31.00 87.00 96.00 493.00
54.00 72.00 54.00 360.00
41.00 86.00 35.00 318.00
50.00 74.00 99.00 495.00
79.00 72.00 93.00 502.00
37.00 91.00 86.00 477.00
99.00 82.00 89.00 530.00
99.00 93.00 45.00 420.00
34.00 62.00 46.00 296.00
63.00 68.00 65.00 394.00
56.00 51.00 39.00 275.00
40.00 93.00 85.00 481.00
59.00 63.00 49.00 332.00
100.00 63.00 30.00 316.00
77.00 74.00 82.00 471.00
22.00 67.00 26.00 234.00
73.00 82.00 35.00 342.00
69.00 27.00 52.00 279.00
82.00 84.00 53.00 409.00
84.00 22.00 22.00 194.00
96.00 87.00 86.00 528.00
56.00 76.00 30.00 298.00
24.00 25.00 67.00 275.00
81.00 54.00 20.00 249.00
23.00 66.00 36.00 263.00
47.00 62.00 100.00 471.00
42.00 58.00 24.00 230.00
63.00 47.00 68.00 361.00
54.00 21.00 82.00 342.00
32.00 20.00 63.00 261.00
76.00 76.00 29.00 315.00
64.00 24.00 55.00 277.00
31.00 64.00 56.00 327.00
40.00 66.00 32.00 268.00
49.00 94.00 71.00 450.00
49.00 64.00 87.00 438.00
28.00 100.00 57.00 399.00
48.00 84.00 72.00 432.00
40.00 74.00 20.00 248.00
49.00 50.00 73.00 368.00
80.00 73.00 46.00 364.00
33.00 92.00 26.00 295.00
88.00 81.00 58.00 424.00
35.00 99.00 75.00 458.00
39.00 62.00 52.00 319.00
67.00 44.00 71.00 368.00
31.00 45.00 40.00 241.00
60.00 49.00 59.00 335.00
41.00 49.00 29.00 226.00
98.00 59.00 74.00 438.00
59.00 84.00 85.00 482.00
99.00 47.00 48.00 337.00
89.00 92.00 66.00 471.00
52.00 42.00 63.00 325.00
63.00 44.00 86.00 409.00
45.00 98.00 93.00 520.00
52.00 67.00 74.00 408.00
74.00 37.00 39.00 265.00
64.00 63.00 24.00 262.00
87.00 97.00 60.00 461.00
39.00 88.00 75.00 440.00
26.00 54.00 69.00 341.00
41.00 23.00 53.00 246.00
53.00 48.00 34.00 251.00
74.00 58.00 54.00 352.00
32.00 47.00 47.00 267.00
49.00 35.00 26.00 197.00
97.00 46.00 47.00 330.00
35.00 33.00 89.00 368.00
25.00 99.00 57.00 394.00
89.00 37.00 56.00 331.00
43.00 37.00 24.00 189.00
48.00 43.00 40.00 254.00
27.00 92.00 69.00 418.00
58.00 84.00 81.00 469.00
70.00 100.00 84.00 522.00
40.00 29.00 68.00 302.00
97.00 38.00 84.00 425.00
87.00 39.00 84.00 417.00
39.00 38.00 84.00 367.00
70.00 56.00 37.00 293.00
91.00 65.00 50.00 371.00
91.00 56.00 55.00 368.00
45.00 49.00 49.00 290.00
94.00 26.00 66.00 344.00
25.00 62.00 28.00 233.00
40.00 93.00 96.00 514.00
40.00 76.00 32.00 288.00
78.00 42.00 87.00 423.00
83.00 78.00 59.00 416.00
74.00 91.00 65.00 451.00
21.00 99.00 24.00 291.00
78.00 25.00 29.00 215.00
82.00 97.00 22.00 342.00
74.00 99.00 40.00 392.00
54.00 28.00 60.00 290.00
72.00 92.00 38.00 370.00
34.00 78.00 98.00 484.00
42.00 27.00 23.00 165.00
48.00 32.00 66.00 310.00
98.00 86.00 86.00 528.00
75.00 70.00 68.00 419.00
87.00 34.00 95.00 440.00
53.00 65.00 73.00 402.00
84.00 61.00 70.00 416.00
31.00 28.00 65.00 282.00
31.00 73.00 69.00 384.00
55.00 83.00 82.00 467.00
46.00 55.00 37.00 267.00
51.00 98.00 73.00 466.00
88.00 80.00 46.00 386.00
54.00 69.00 31.00 285.00
91.00 56.00 99.00 500.00
67.00 41.00 21.00 212.00
55.00 42.00 46.00 277.00
77.00 97.00 31.00 364.00
41.00 55.00 28.00 235.00
74.00 78.00 66.00 428.00
81.00 91.00 35.00 368.00
53.00 86.00 56.00 393.00
44.00 82.00 72.00 424.00
72.00 41.00 45.00 289.00
23.00 30.00 55.00 248.00
98.00 98.00 35.00 399.00
73.00 27.00 77.00 358.00
45.00 25.00 90.00 365.00
58.00 48.00 42.00 280.00
77.00 90.00 72.00 473.00
52.00 46.00 78.00 378.00
42.00 93.00 49.00 375.00
93.00 74.00 66.00 439.00
62.00 76.00 25.00 289.00
31.00 62.00 24.00 227.00
33.00 23.00 49.00 226.00
77.00 31.00 50.00 289.00
91.00 76.00 33.00 342.00
27.00 87.00 41.00 324.00
97.00 72.00 98.00 535.00
75.00 79.00 21.00 296.00
30.00 86.00 54.00 364.00
34.00 72.00 91.00 451.00
61.00 32.00 39.00 242.00
31.00 86.00 22.00 269.00
91.00 58.00 84.00 459.00
90.00 41.00 100.00 472.00
93.00 56.00 45.00 340.00
52.00 91.00 93.00 513.00
72.00 53.00 49.00 325.00
66.00 98.00 82.00 508.00
24.00 68.00 46.00 298.00
33.00 69.00 31.00 264.00
69.00 67.00 69.00 410.00
58.00 90.00 63.00 427.00
75.00 87.00 37.00 360.00
73.00 30.00 59.00 310.00
81.00 41.00 74.00 385.00
95.00 98.00 72.00 507.00
74.00 85.00 41.00 367.00
40.00 70.00 85.00 435.00
84.00 36.00 89.00 423.00
60.00 64.00 67.00 389.00
81.00 40.00 94.00 443.00
65.00 75.00 32.00 311.00
92.00 57.00 34.00 308.00
98.00 55.00 77.00 439.00
86.00 79.00 70.00 454.00
98.00 23.00 75.00 369.00
100.00 36.00 64.00 364.00
46.00 35.00 64.00 308.00
100.00 82.00 39.00 381.00
55.00 29.00 65.00 308.00
95.00 50.00 50.00 345.00
74.00 65.00 75.00 429.00
83.00 51.00 83.00 434.00
92.00 87.00 89.00 533.00
70.00 52.00 98.00 468.00
83.00 44.00 36.00 279.00
40.00 58.00 66.00 354.00
41.00 87.00 64.00 407.00
27.00 20.00 69.00 274.00
49.00 23.00 20.00 155.00
32.00 27.00 97.00 377.00
58.00 25.00 86.00 366.00
58.00 64.00 72.00 402.00
61.00 80.00 48.00 365.00
55.00 29.00 75.00 338.00
86.00 68.00 24.00 294.00
59.00 70.00 73.00 418.00
22.00 92.00 31.00 299.00
57.00 25.00 45.00 242.00
70.00 27.00 59.00 301.00
87.00 42.00 46.00 309.00
98.00 60.00 20.00 278.00
69.00 54.00 63.00 366.00
67.00 43.00 100.00 453.00
69.00 46.00 100.00 461.00
52.00 26.00 98.00 398.00
57.00 22.00 32.00 197.00
87.00 67.00 25.00 296.00
81.00 56.00 91.00 466.00
20.00 76.00 37.00 283.00
98.00 92.00 76.00 510.00
42.00 90.00 45.00 357.00
99.00 84.00 76.00 495.00
33.00 97.00 55.00 392.00
20.00 55.00 38.00 244.00
20.00 54.00 87.00 389.00
60.00 83.00 23.00 295.00
92.00 52.00 68.00 400.00
64.00 96.00 23.00 325.00
56.00 97.00 29.00 337.00
42.00 20.00 92.00 358.00
89.00 68.00 85.00 480.00
40.00 45.00 64.00 322.00
51.00 52.00 95.00 440.00
26.00 79.00 57.00 355.00
41.00 89.00 23.00 288.00
20.00 42.00 84.00 356.00
35.00 82.00 87.00 460.00
32.00 84.00 90.00 470.00
46.00 79.00 98.00 498.00
55.00 75.00 77.00 436.00
22.00 32.00 32.00 182.00
41.00 30.00 78.00 335.00
85.00 51.00 24.00 259.00
67.00 66.00 26.00 277.00
32.00 80.00 83.00 441.00
90.00 58.00 71.00 419.00
27.00 81.00 56.00 357.00
23.00 88.00 52.00 355.00
93.00 63.00 79.00 456.00
96.00 44.00 44.00 316.00
63.00 77.00 59.00 394.00
52.00 78.00 42.00 334.00
37.00 29.00 42.00 221.00
42.00 55.00 89.00 419.00
68.00 88.00 58.00 418.00
69.00 52.00 26.00 251.00
97.00 87.00 81.00 514.00
74.00 45.00 46.00 302.00
59.00 42.00 45.00 278.00
80.00 85.00 24.00 322.00
100.00 61.00 53.00 381.00
67.00 40.00 91.00 420.00
69.00 85.00 55.00 404.00
25.00 24.00 88.00 337.00
42.00 87.00 26.00 294.00
79.00 88.00 49.00 402.00
75.00 24.00 70.00 333.00
74.00 99.00 87.00 533.00
72.00 72.00 32.00 312.00
33.00 36.00 75.00 330.00
38.00 56.00 48.00 294.00
58.00 83.00 37.00 335.00
62.00 38.00 91.00 411.00
66.00 78.00 24.00 294.00
97.00 62.00 51.00 374.00
97.00 56.00 63.00 398.00
41.00 34.00 89.00 376.00
69.00 44.00 36.00 265.00
42.00 49.00 80.00 380.00
63.00 37.00 93.00 416.00
72.00 66.00 59.00 381.00
58.00 51.00 67.00 361.00
30.00 62.00 51.00 307.00
42.00 73.00 40.00 308.00
68.00 100.00 45.00 403.00
85.00 51.00 38.00 301.00
44.00 37.00 72.00 334.00
22.00 84.00 89.00 457.00
32.00 58.00 46.00 286.00
99.00 78.00 80.00 495.00
37.00 93.00 57.00 394.00
49.00 98.00 84.00 497.00
69.00 97.00 23.00 332.00
33.00 25.00 98.00 377.00
63.00 96.00 99.00 552.00
78.00 48.00 90.00 444.00
20.00 56.00 68.00 336.00
92.00 44.00 45.00 315.00
71.00 64.00 44.00 331.00
21.00 93.00 33.00 306.00
100.00 46.00 78.00 426.00
89.00 66.00 60.00 401.00
81.00 90.00 74.00 483.00
75.00 70.00 52.00 371.00
65.00 45.00 27.00 236.00
94.00 84.00 40.00 382.00
59.00 60.00 23.00 248.00
69.00 90.00 65.00 444.00
80.00 32.00 31.00 237.00
71.00 50.00 59.00 348.00
62.00 34.00 76.00 358.00
38.00 94.00 57.00 397.00
82.00 22.00 24.00 198.00
90.00 52.00 81.00 437.00
86.00 40.00 43.00 295.00
86.00 54.00 39.00 311.00
39.00 94.00 94.00 509.00
93.00 46.00 89.00 452.00
90.00 91.00 73.00 491.00
86.00 44.00 32.00 270.00
50.00 93.00 57.00 407.00
32.00 54.00 44.00 272.00
96.00 36.00 24.00 240.00
69.00 45.00 48.00 303.00
83.00 80.00 88.00 507.00
45.00 38.00 31.00 214.00
30.00 70.00 42.00 296.00
98.00 20.00 84.00 390.00
31.00 54.00 44.00 271.00
42.00 61.00 22.00 230.00
84.00 29.00 67.00 343.00
38.00 29.00 56.00 264.00
79.00 51.00 44.00 313.00
45.00 59.00 37.00 274.00
62.00 50.00 67.00 363.00
44.00 88.00 35.00 325.00
71.00 69.00 52.00 365.00
63.00 81.00 28.00 309.00
100.00 69.00 71.00 451.00
91.00 47.00 38.00 299.00
65.00 92.00 84.00 501.00
40.00 79.00 57.00 369.00
72.00 68.00 23.00 277.00
38.00 43.00 72.00 340.00
57.00 59.00 39.00 292.00
68.00 83.00 38.00 348.00
65.00 35.00 41.00 258.00
78.00 65.00 68.00 412.00
94.00 86.00 35.00 371.00
58.00 58.00 23.00 243.00
89.00 48.00 32.00 281.00
80.00 87.00 99.00 551.00
86.00 27.00 61.00 323.00
95.00 97.00 69.00 496.00
90.00 29.00 67.00 349.00
58.00 86.00 49.00 377.00
59.00 66.00 42.00 317.00
76.00 90.00 50.00 406.00
90.00 90.00 94.00 552.00
50.00 82.00 82.00 460.00
94.00 91.00 24.00 348.00
51.00 52.00 35.00 260.00
50.00 46.00 64.00 334.00
91.00 69.00 89.00 496.00
34.00 22.00 53.00 237.00
28.00 100.00 84.00 480.00
48.00 34.00 63.00 305.00
52.00 76.00 79.00 441.00
44.00 60.00 44.00 296.00
85.00 78.00 29.00 328.00
31.00 90.00 79.00 448.00
64.00 56.00 57.00 347.00
77.00 48.00 88.00 437.00
24.00 21.00 75.00 291.00
20.00 95.00 28.00 294.00
26.00 94.00 43.00 343.00
99.00 38.00 21.00 238.00
91.00 45.00 40.00 301.00
92.00 35.00 94.00 444.00
34.00 40.00 46.00 252.00
34.00 61.00 76.00 384.00
86.00 35.00 23.00 225.00
92.00 22.00 56.00 304.00
20.00 71.00 38.00 276.00
22.00 56.00 57.00 305.00
29.00 69.00 74.00 389.00
83.00 35.00 57.00 324.00
53.00 21.00 59.00 272.00
91.00 66.00 71.00 436.00
26.00 24.00 96.00 362.00
99.00 81.00 98.00 555.00
23.00 78.00 83.00 428.00
89.00 71.00 49.00 378.00
74.00 70.00 63.00 403.00
77.00 86.00 73.00 468.00
86.00 67.00 77.00 451.00
46.00 58.00 74.00 384.00
57.00 62.00 56.00 349.00
47.00 34.00 35.00 220.00
97.00 93.00 70.00 493.00
63.00 99.00 32.00 357.00
92.00 78.00 85.00 503.00
24.00 94.00 44.00 344.00
61.00 21.00 28.00 187.00
23.00 36.00 72.00 311.00
66.00 35.00 91.00 409.00
74.00 27.00 95.00 413.00
60.00 73.00 93.00 485.00
38.00 47.00 87.00 393.00
44.00 22.00 29.00 175.00
74.00 63.00 21.00 263.00
97.00 87.00 75.00 496.00
52.00 92.00 45.00 371.00
98.00 51.00 52.00 356.00
21.00 45.00 56.00 279.00
41.00 47.00 27.00 216.00
70.00 37.00 34.00 246.00
82.00 85.00 60.00 432.00
78.00 66.00 54.00 372.00
73.00 33.00 52.00 295.00
96.00 80.00 62.00 442.00
36.00 80.00 55.00 361.00
99.00 95.00 69.00 496.00
49.00 89.00 32.00 323.00
91.00 58.00 64.00 399.00
47.00 40.00 73.00 346.00
36.00 23.00 32.00 178.00
54.00 53.00 31.00 253.00
95.00 22.00 82.00 385.00
72.00 91.00 36.00 362.00
39.00 98.00 84.00 487.00
24.00 91.00 96.00 494.00
78.00 69.00 60.00 396.00
53.00 23.00 49.00 246.00
69.00 46.00 32.00 257.00
62.00 86.00 84.00 486.00
78.00 26.00 95.00 415.00
27.00 97.00 39.00 338.00
61.00 28.00 24.00 189.00
59.00 93.00 44.00 377.00
44.00 74.00 99.00 489.00
98.00 56.00 31.00 303.00
62.00 46.00 72.00 370.00
47.00 21.00 36.00 197.00
88.00 87.00 48.00 406.00
70.00 70.00 32.00 306.00
52.00 41.00 63.00 323.00
91.00 26.00 82.00 389.00
20.00 45.00 87.00 371.00
74.00 74.00 68.00 426.00
34.00 71.00 73.00 395.00
56.00 99.00 92.00 530.00
95.00 73.00 30.00 331.00
40.00 70.00 49.00 327.00
85.00 33.00 51.00 304.00
99.00 29.00 38.00 271.00
45.00 44.00 25.00 208.00
91.00 32.00 44.00 287.00
74.00 46.00 50.00 316.00
37.00 53.00 96.00 431.00
43.00 28.00 87.00 360.00
43.00 69.00 45.00 316.00
76.00 35.00 70.00 356.00
75.00 96.00 76.00 495.00
56.00 20.00 84.00 348.00
76.00 56.00 55.00 353.00
89.00 38.00 35.00 270.00
76.00 35.00 83.00 395.00
31.00 55.00 65.00 336.00
50.00 53.00 89.00 423.00
22.00 27.00 76.00 304.00
77.00 94.00 34.00 367.00
49.00 35.00 21.00 182.00
73.00 32.00 99.00 434.00
29.00 47.00 58.00 297.00
40.00 79.00 35.00 303.00
28.00 96.00 93.00 499.00
75.00 64.00 81.00 446.00
81.00 26.00 96.00 421.00
75.00 89.00 70.00 463.00
27.00 39.00 36.00 213.00
89.00 53.00 40.00 315.00
76.00 22.00 81.00 363.00
58.00 86.00 27.00 311.00
88.00 42.00 85.00 427.00
92.00 29.00 98.00 444.00
25.00 86.00 52.00 353.00
65.00 65.00 73.00 414.00
52.00 46.00 53.00 303.00
38.00 35.00 31.00 201.00
45.00 99.00 74.00 465.00
62.00 93.00 90.00 518.00
77.00 67.00 24.00 283.00
40.00 21.00 88.00 346.00
87.00 29.00 77.00 376.00
67.00 100.00 68.00 471.00
39.00 65.00 20.00 229.00
80.00 28.00 52.00 292.00
35.00 98.00 100.00 531.00
50.00 67.00 64.00 376.00
47.00 88.00 71.00 436.00
58.00 54.00 25.00 241.00
27.00 60.00 89.00 414.00
44.00 71.00 21.00 249.00
50.00 93.00 76.00 464.00
83.00 87.00 56.00 425.00
97.00 58.00 60.00 393.00
70.00 53.00 96.00 464.00
40.00 34.00 57.00 279.00
58.00 68.00 33.00 293.00
60.00 31.00 38.00 236.00
71.00 79.00 59.00 406.00
26.00 36.00 51.00 251.00
86.00 66.00 83.00 467.00
71.00 43.00 31.00 250.00
74.00 63.00 40.00 320.00
25.00 96.00 22.00 283.00
61.00 97.00 87.00 516.00
43.00 67.00 29.00 264.00
51.00 87.00 64.00 417.00
45.00 93.00 70.00 441.00
88.00 69.00 22.00 292.00
93.00 60.00 68.00 417.00
81.00 62.00 31.00 298.00
78.00 70.00 76.00 446.00
72.00 89.00 89.00 517.00
55.00 72.00 52.00 355.00
100.00 53.00 50.00 356.00
40.00 65.00 67.00 371.00
58.00 71.00 93.00 479.00
69.00 55.00 48.00 323.00
63.00 51.00 43.00 294.00
78.00 23.00 59.00 301.00
83.00 94.00 99.00 568.00
83.00 37.00 25.00 232.00
82.00 88.00 80.00 498.00
33.00 22.00 40.00 197.00
22.00 59.00 89.00 407.00
68.00 80.00 66.00 426.00
98.00 81.00 51.00 413.00
62.00 20.00 42.00 228.00
75.00 94.00 27.00 344.00
82.00 60.00 80.00 442.00
40.00 92.00 30.00 314.00
33.00 73.00 54.00 341.00
82.00 34.00 26.00 228.00
24.00 26.00 93.00 355.00
44.00 87.00 98.00 512.00
67.00 35.00 57.00 308.00
59.00 58.00 88.00 439.00
51.00 63.00 59.00 354.00
93.00 87.00 74.00 489.00
23.00 79.00 43.00 310.00
57.00 54.00 91.00 438.00
87.00 60.00 44.00 339.00
44.00 35.00 62.00 300.00
43.00 33.00 41.00 232.00
60.00 78.00 20.00 276.00
62.00 33.00 56.00 296.00
91.00 74.00 61.00 422.00
61.00 62.00 35.00 290.00
52.00 72.00 37.00 307.00
57.00 41.00 47.00 280.00
33.00 57.00 97.00 438.00
50.00 91.00 83.00 481.00
35.00 48.00 31.00 224.00
41.00 58.00 86.00 415.00
69.00 60.00 71.00 402.00
91.00 80.00 30.00 341.00
63.00 88.00 92.00 515.00
88.00 44.00 81.00 419.00
54.00 88.00 53.00 389.00
55.00 99.00 23.00 322.00
53.00 61.00 77.00 406.00
82.00 20.00 97.00 413.00
100.00 76.00 61.00 435.00
71.00 73.00 84.00 469.00
59.00 82.00 29.00 310.00
67.00 49.00 26.00 243.00
87.00 99.00 78.00 519.00
99.00 36.00 30.00 261.00
90.00 31.00 47.00 293.00
36.00 98.00 64.00 424.00
65.00 89.00 62.00 429.00
68.00 76.00 38.00 334.00
43.00 58.00 23.00 228.00
100.00 58.00 55.00 381.00
28.00 51.00 66.00 328.00
21.00 45.00 65.00 306.00
92.00 60.00 51.00 365.00
80.00 38.00 93.00 435.00
61.00 54.00 33.00 268.00
66.00 74.00 81.00 457.00
76.00 91.00 30.00 348.00
40.00 48.00 85.00 391.00
79.00 65.00 27.00 290.00
90.00 37.00 99.00 461.00
47.00 93.00 66.00 431.00
100.00 47.00 45.00 329.00
91.00 23.00 26.00 215.00
22.00 90.00 34.00 304.00
67.00 22.00 32.00 207.00
65.00 71.00 30.00 297.00
68.00 68.00 65.00 399.00
34.00 79.00 49.00 339.00
87.00 55.00 20.00 257.00
96.00 20.00 73.00 355.00
83.00 63.00 91.00 482.00
59.00 69.00 66.00 395.00
36.00 41.00 84.00 370.00
76.00 78.00 47.00 373.00
79.00 27.00 85.00 388.00
93.00 33.00 79.00 396.00
51.00 53.00 47.00 298.00
59.00 40.00 70.00 349.00
56.00 60.00 38.00 290.00
97.00 48.00 85.00 448.00
58.00 20.00 99.00 395.00
32.00 59.00 64.00 342.00
81.00 56.00 76.00 421.00
84.00 42.00 53.00 327.00
64.00 85.00 96.00 522.00
60.00 86.00 98.00 526.00
74.00 44.00 96.00 450.00
24.00 96.00 76.00 444.00
59.00 46.00 75.00 376.00
23.00 44.00 97.00 402.00
94.00 77.00 50.00 398.00
52.00 40.00 51.00 285.00
23.00 43.00 22.00 175.00
80.00 24.00 27.00 209.00
81.00 98.00 100.00 577.00
85.00 23.00 73.00 350.00
45.00 85.00 72.00 431.00
61.00 21.00 52.00 259.00
23.00 70.00 87.00 424.00
100.00 43.00 37.00 297.00
41.00 30.00 72.00 317.00
97.00 32.00 91.00 434.00
78.00 26.00 90.00 400.00
65.00 89.00 22.00 309.00
48.00 42.00 37.00 243.00
45.00 69.00 53.00 342.00
30.00 49.00 37.00 239.00
24.00 77.00 70.00 388.00
32.00 56.00 61.00 327.00
72.00 81.00 57.00 405.00
58.00 73.00 99.00 501.00
65.00 84.00 40.00 353.00
82.00 94.00 77.00 501.00
65.00 69.00 47.00 344.00
72.00 45.00 47.00 303.00
98.00 58.00 74.00 436.00
45.00 61.00 40.00 287.00
66.00 93.00 22.00 318.00
47.00 90.00 58.00 401.00
49.00 68.00 76.00 413.00
45.00 85.00 76.00 443.00
20.00 58.00 55.00 301.00
87.00 68.00 26.00 301.00
39.00 77.00 54.00 355.00
20.00 74.00 31.00 261.00
62.00 53.00 81.00 411.00
43.00 42.00 98.00 421.00
84.00 76.00 97.00 527.00
91.00 57.00 68.00 409.00
41.00 95.00 90.00 501.00
70.00 69.00 96.00 496.00
36.00 42.00 71.00 333.00
32.00 34.00 48.00 244.00
72.00 44.00 35.00 265.00
69.00 86.00 27.00 322.00
29.00 25.00 28.00 163.00
44.00 99.00 56.00 410.00
72.00 76.00 87.00 485.00
71.00 84.00 36.00 347.00
43.00 66.00 40.00 295.00
98.00 22.00 77.00 373.00
78.00 53.00 73.00 403.00
70.00 87.00 39.00 361.00
87.00 46.00 78.00 413.00
35.00 58.00 44.00 283.00
72.00 30.00 96.00 420.00
95.00 33.00 79.00 398.00
51.00 62.00 42.00 301.00
98.00 58.00 91.00 487.00
82.00 69.00 65.00 415.00
26.00 75.00 78.00 410.00
89.00 88.00 73.00 484.00
84.00 44.00 25.00 247.00
58.00 89.00 37.00 347.00
56.00 22.00 85.00 355.00
73.00 89.00 26.00 329.00
27.00 65.00 31.00 250.00
56.00 22.00 21.00 163.00
47.00 30.00 20.00 167.00
100.00 58.00 84.00 468.00
25.00 54.00 64.00 325.00
20.00 50.00 62.00 306.00
84.00 93.00 30.00 360.00
21.00 78.00 68.00 381.00
55.00 58.00 93.00 450.00
75.00 36.00 89.00 414.00
40.00 55.00 73.00 369.00
53.00 45.00 32.00 239.00
40.00 61.00 75.00 387.00
61.00 23.00 98.00 401.00
65.00 76.00 71.00 430.00
58.00 72.00 98.00 496.00
23.00 94.00 49.00 358.00
57.00 67.00 95.00 476.00
97.00 47.00 40.00 311.00
92.00 98.00 36.00 396.00
38.00 39.00 57.00 287.00
57.00 77.00 63.00 400.00
29.00 30.00 81.00 332.00
57.00 27.00 83.00 360.00
53.00 29.00 74.00 333.00
57.00 28.00 100.00 413.00
56.00 79.00 23.00 283.00
64.00 69.00 75.00 427.00
87.00 47.00 28.00 265.00
52.00 65.00 95.00 467.00
92.00 95.00 20.00 342.00
29.00 29.00 67.00 288.00
